code,latitude,longitude
02720099999,+67.701,+024.847
02721099999,+63.950,+022.850
02722099999,+68.417,+027.417
02723099999,+67.783,+024.850
02724099999,+60.117,+020.300
02725099999,+63.450,+024.450
02726099999,+68.600,+023.583
02727099999,+61.267,+025.517
02728099999,+61.300,+028.183
02729099999,+61.883,+025.333
02730099999,+61.833,+028.850
02731099999,+61.533,+028.200
02732099999,+62.800,+027.900
02733099999,+61.033,+028.567
02734099999,+61.450,+029.467
02735099999,+62.333,+023.550
02736099999,+61.900,+027.883
02737099999,+63.817,+024.167
02738099999,+63.733,+025.700
02739099999,+64.117,+028.333
02741099999,+60.183,+019.983
02743099999,+59.867,+022.200
02744099999,+61.500,+023.767
02745099999,+67.167,+029.183
02746099999,+59.817,+022.917
02747099999,+60.383,+022.100
02748099999,+62.171,+027.869
02750099999,+59.850,+023.250
02751099999,+61.633,+021.383
02752099999,+62.200,+021.167
02753099999,+61.833,+022.467
02754099999,+61.000,+024.500
02755099999,+64.050,+024.717
02756099999,+60.367,+023.117
02757099999,+59.817,+023.583
02758099999,+60.417,+024.400
02759099999,+60.400,+025.600
02760099999,+66.167,+029.133
02761099999,+61.150,+021.300
02762099999,+61.267,+022.250
02763099999,+61.467,+023.750
02764099999,+68.000,+024.217
02765099999,+61.700,+025.500
02766099999,+63.150,+031.050
02767099999,+61.050,+025.050
02768099999,+61.200,+026.050
02769099999,+62.417,+022.183
02770099999,+61.850,+024.283
02771099999,+61.883,+026.100
02772099999,+62.067,+028.567
02773099999,+60.450,+022.183
02777099999,+60.467,+023.650
02778099999,+61.800,+029.317
02780099999,+62.933,+021.183
02781099999,+62.983,+020.733
02783099999,+61.183,+025.033
02787099999,+63.083,+024.267
02788099999,+63.150,+027.317
02789099999,+63.383,+028.667
02790099999,+60.250,+020.750
02791099999,+63.233,+029.233
02793099999,+62.550,+029.667
02794099999,+59.917,+024.350
02795099999,+60.100,+024.983
02796099999,+63.317,+030.050
02797099999,+64.150,+025.417
02798099999,+63.667,+028.833
02799099999,+64.300,+030.167
02800099999,+64.617,+023.900
02801099999,+69.050,+020.783
02803099999,+64.683,+025.083
02804099999,+65.583,+028.217
02805099999,+69.750,+027.000
02806099999,+69.100,+027.217
02807099999,+68.607,+027.405
02807599999,+68.363,+023.424
02808099999,+69.583,+028.850
02811099999,+66.367,+029.317
02812099999,+66.533,+024.650
02813099999,+66.583,+026.017
02814099999,+66.717,+027.167
02815099999,+67.283,+028.183
02816099999,+68.083,+027.183
02817099999,+68.433,+027.450
02818099999,+68.483,+028.300
02819099999,+67.750,+029.617
02820099999,+68.067,+024.033
02821099999,+67.967,+024.117
02823099999,+67.967,+023.683
02823499999,+67.700,+024.833
02824099999,+67.983,+024.250
02825099999,+70.083,+027.900
02827099999,+69.067,+027.500
02828099999,+60.383,+022.550
02829099999,+60.600,+024.800
02830099999,+60.700,+026.817
02831099999,+60.533,+027.667
02832099999,+62.233,+030.350
02833099999,+62.933,+022.483
02834099999,+63.833,+027.217
02835099999,+68.850,+028.300
02836099999,+67.395,+026.619
02844099999,+66.767,+023.967
02845099999,+66.565,+025.830
02847099999,+66.500,+025.717
02848099999,+66.817,+028.667
02849099999,+66.833,+028.667
02850099999,+62.317,+027.900
02851099999,+64.933,+025.367
02852099999,+63.850,+023.117
02857099999,+68.900,+025.733
02858099999,+69.583,+028.900
02859099999,+64.667,+028.050
02860099999,+67.650,+024.900
02862099999,+65.667,+024.517
02863099999,+65.383,+024.100
02864099999,+65.782,+024.599
02865099999,+65.517,+025.267
02866099999,+65.417,+026.967
02867099999,+65.367,+027.017
02868099999,+66.167,+029.150
02869099999,+65.988,+029.239
02872099999,+64.667,+024.400
02873099999,+65.033,+024.567
02874099999,+65.033,+024.800
02874499999,+64.061,+024.716
02875099999,+64.930,+025.355
02876099999,+65.000,+025.400
02879099999,+64.900,+029.017
02880099999,+65.850,+024.167
02881099999,+65.983,+026.367
02882099999,+68.000,+024.233
02883099999,+64.217,+027.750
02888099999,+69.050,+027.750
02889099999,+64.933,+028.750
02890099999,+69.750,+027.017
02897099999,+64.285,+027.692
02901099999,+63.733,+022.583
02902099999,+64.333,+023.450
02903099999,+63.721,+023.143
02905099999,+63.917,+024.967
02906099999,+60.167,+022.750
02907099999,+64.333,+023.450
02910099999,+63.433,+021.067
02911099999,+63.051,+021.762
02912099999,+63.100,+021.583
02913099999,+63.127,+023.051
02913599999,+63.717,+023.133
02914099999,+63.117,+023.050
02915099999,+63.083,+025.867
02917099999,+63.007,+027.798
02919099999,+61.200,+028.467
02920099999,+63.750,+022.517
02921099999,+62.883,+021.100
02924099999,+62.533,+024.217
02924499999,+62.700,+022.833
02924599999,+62.692,+022.832
02926099999,+61.483,+021.783
02927099999,+62.517,+024.800
02928099999,+62.600,+029.717
02929099999,+62.663,+029.608
02931099999,+62.333,+021.183
02934099999,+60.167,+024.950
02935099999,+62.399,+025.678
02937099999,+61.250,+022.350
02939099999,+62.767,+030.983
02942099999,+61.833,+022.467
02943099999,+61.517,+023.750
02944099999,+61.414,+023.604
02945099999,+61.856,+024.787
02946099999,+61.867,+024.817
02947099999,+61.687,+027.202
02947499999,+62.167,+027.867
02948099999,+61.943,+028.945
02949099999,+60.650,+023.800
02950099999,+60.117,+021.700
02952099999,+61.462,+021.800
02953099999,+60.983,+024.450
02955099999,+62.900,+027.633
02956099999,+60.883,+026.933
02957099999,+63.100,+021.639
02958099999,+61.045,+028.144
02959099999,+61.050,+028.217
02960099999,+61.183,+022.617
02961099999,+61.133,+021.367
02963099999,+60.817,+023.500
02964099999,+60.717,+021.033
02965099999,+60.967,+025.633
02966099999,+60.896,+026.938
02967099999,+60.283,+027.183
02968099999,+60.383,+027.050
02970099999,+60.122,+019.898
02971099999,+60.150,+019.867
02972099999,+60.514,+022.263
02973099999,+60.400,+023.767
02974099999,+60.317,+024.963
02975099999,+60.255,+025.043
02976099999,+60.383,+026.967
02978099999,+60.183,+024.950
02979099999,+59.500,+020.350
02980099999,+59.967,+019.950
02981099999,+59.783,+021.367
02982099999,+59.767,+022.950
02983099999,+60.517,+024.650
02984099999,+59.933,+024.017
02985199999,+60.183,+024.783
02986099999,+60.100,+024.917
02987099999,+59.983,+025.600
02988099999,+60.100,+025.067
02989099999,+59.950,+024.933
02990099999,+60.300,+020.750
02991099999,+60.200,+025.633
02992099999,+60.283,+026.450
02993099999,+60.300,+019.133
02996099999,+60.400,+021.950
02998099999,+60.200,+024.967
03001099999,+60.850,-000.883
03002099999,+60.750,-000.850
03003099999,+59.879,-001.296
03004099999,+60.533,-001.383
03005099999,+60.133,-001.183
03006099999,+60.450,-001.267
03006499999,+60.433,-001.296
03006599999,+60.733,-000.817
03007099999,+60.583,-001.267
03008099999,+59.533,-001.633
03009099999,+59.367,-002.417
03010099999,+59.083,-004.400
03011099999,+59.117,-005.817
03013099999,+60.150,-002.067
03014099999,+60.117,-002.067
03017099999,+58.958,-002.905
03018099999,+53.582,-003.056
03020099999,+57.817,-008.567
03021099999,+57.150,-007.317
03022099999,+57.481,-007.363
03023099999,+57.333,-007.367
03024099999,+56.967,-006.683
03025099999,+58.517,-006.267
03026099999,+58.216,-006.331
03027099999,+57.433,-006.767
03028099999,+57.417,-006.783
03029099999,+56.733,-006.217
03030099999,+57.100,-005.833
03031099999,+57.717,-004.883
03032099999,+57.867,-005.817
03033099999,+57.583,-005.700
03034099999,+57.867,-005.633
03035099999,+57.033,-007.450
03036099999,+57.250,-005.867
03037099999,+57.250,-005.800
03038099999,+56.833,-005.100
03039099999,+57.417,-005.683
03040099999,+56.767,-006.050
03041099999,+56.817,-004.967
03043099999,+57.400,-005.483
03044099999,+58.283,-004.433
03046099999,+57.617,-004.817
03047099999,+56.867,-004.700
03049099999,+58.633,-005.000
03050099999,+57.133,-004.717
03052099999,+57.950,-004.417
03052199999,+57.950,-004.417
03053099999,+57.600,-003.867
03054099999,+58.600,-004.017
03055099999,+58.867,-003.383
03056099999,+56.933,-004.233
03057099999,+57.267,-004.483
03058099999,+57.683,-004.167
03059099999,+57.543,-004.048
03060099999,+56.700,-004.017
03061099999,+57.867,-003.767
03062099999,+57.817,-003.967
03063099999,+57.200,-003.833
03064099999,+57.167,-003.700
03065099999,+57.117,-003.633
03066099999,+57.649,-003.561
03067099999,+56.900,-003.633
03068099999,+57.705,-003.339
03070099999,+57.350,-003.350
03071099999,+57.333,-003.633
03072099999,+56.883,-003.417
03074099999,+58.617,-003.550
03075099999,+58.459,-003.093
03075599999,+50.963,-002.936
03076099999,+58.450,-003.100
03077099999,+58.317,-003.283
03080099999,+57.083,-002.833
03082099999,+56.767,-003.383
03084099999,+56.717,-003.517
03085099999,+57.067,-002.533
03088099999,+56.850,-002.267
03089099999,+56.683,-002.450
03090099999,+57.633,-002.233
03091099999,+57.202,-002.198
03092099999,+57.500,-001.767
03093099999,+57.683,-002.000
03094099999,+57.700,-002.117
03096099999,+56.650,-003.383
03097099999,+56.750,-006.883
03100099999,+56.499,-006.869
03102099999,+55.667,-006.500
03105099999,+55.683,-006.250
03105199999,+55.683,-006.250
03105399999,+55.683,-006.250
03106099999,+55.917,-006.133
03107099999,+55.817,-005.100
03111099999,+55.433,-005.700
03114099999,+56.417,-005.467
03116099999,+56.400,-005.000
03118099999,+55.000,-005.150
03119099999,+54.850,-005.133
03120099999,+55.700,-005.300
03121099999,+55.433,-005.100
03122099999,+55.417,-005.117
03129099999,+55.650,-004.817
03130099999,+54.850,-004.950
03131099999,+54.633,-004.850
03132099999,+54.850,-004.950
03133099999,+56.250,-004.717
03134099999,+55.900,-004.533
03135099999,+55.509,-004.587
03136099999,+55.517,-004.583
03137099999,+54.700,-004.417
03138099999,+55.967,-004.800
03139099999,+55.600,-004.217
03139499999,+55.437,-005.686
03140099999,+55.872,-004.433
03140199999,+61.617,+001.300
03140299999,+59.733,+001.667
03140399999,+59.267,+001.500
03140499999,+58.717,+001.400
03140599999,+58.033,+001.400
03140699999,+57.367,+001.983
03140799999,+57.283,+001.650
03140899999,+54.017,+001.100
03140999999,+53.700,+001.133
03141199999,+60.350,-004.050
03141299999,+60.683,-002.533
03141399999,+54.033,+000.717
03143099999,+56.483,-004.350
03144099999,+56.317,-003.733
03145099999,+55.867,-004.267
03147099999,+55.100,-004.183
03148099999,+56.417,-004.317
03149099999,+56.067,-004.050
03150099999,+55.500,-003.767
03152099999,+55.867,-003.867
03153099999,+54.800,-004.000
03154099999,+55.050,-003.650
03155099999,+55.617,-003.733
03156099999,+56.050,-003.417
03157099999,+56.433,-003.367
03157199999,+56.433,-003.367
03157399999,+56.450,-003.367
03158099999,+55.700,-002.383
03159099999,+56.033,-003.133
03160099999,+55.950,-003.373
03161099999,+55.700,-003.217
03162099999,+55.317,-003.200
03163499999,+56.452,-003.026
03164099999,+55.600,-003.550
03165099999,+55.050,-002.550
03166099999,+55.933,-003.350
03167099999,+56.083,-002.633
03168099999,+55.600,-002.900
03170099999,+56.433,-002.867
03171099999,+56.373,-002.868
03174099999,+56.300,-002.583
03176099999,+55.367,-002.517
03177099999,+56.433,-002.400
03185099999,+55.917,-002.133
03190099999,+55.583,-001.650
03204099999,+54.083,-004.624
03205099999,+54.050,-004.833
03207099999,+54.267,-004.467
03208099999,+54.417,-004.367
03209099999,+54.933,-003.150
03210099999,+54.517,-003.600
03211099999,+54.517,-003.633
03212099999,+54.617,-003.167
03213099999,+54.317,-003.400
03214099999,+54.131,-003.264
03214599999,+53.745,-002.883
03215099999,+54.767,-003.317
03216099999,+54.800,-003.283
03220099999,+54.933,-002.967
03221099999,+54.583,-003.083
03222099999,+54.938,-002.809
03223099999,+54.450,-002.983
03224099999,+55.050,-002.550
03225099999,+54.500,-002.683
03226099999,+54.567,-002.417
03227099999,+54.683,-002.450
03228099999,+54.667,-002.700
03229099999,+54.700,-002.450
03230099999,+55.283,-002.283
03233099999,+54.217,-002.333
03235099999,+54.817,-002.083
03237099999,+54.650,-002.200
03238099999,+55.017,-001.867
03240099999,+55.424,-001.603
03241099999,+55.300,-001.800
03242099999,+54.817,-001.717
03243199999,+55.033,-001.683
03243399999,+55.038,-001.692
03245099999,+54.967,-001.617
03246099999,+54.983,-001.600
03249099999,+54.983,-001.633
03257099999,+54.292,-001.535
03261099999,+54.137,-001.420
03262099999,+55.017,-001.417
03263599999,+54.509,-001.429
03264399999,+54.206,-001.382
03265099999,+54.200,-001.383
03266099999,+54.049,-001.253
03269099999,+54.650,-001.133
03271099999,+54.620,-001.130
03275099999,+54.567,-000.867
03280099999,+54.367,-001.617
03281099999,+54.367,-000.667
03282099999,+54.483,-000.600
03291099999,+54.117,-000.083
03292099999,+54.100,-000.167
03293099999,+53.850,-000.100
03301099999,+53.267,-004.367
03302099999,+53.248,-004.535
03303099999,+53.383,-004.367
03305099999,+53.100,-003.933
03308099999,+53.067,-004.083
03309099999,+53.033,-003.700
03311099999,+53.317,-004.617
03312099999,+53.333,-003.500
03313099999,+53.250,-003.500
03314099999,+53.217,-003.217
03315099999,+53.550,-003.100
03316099999,+53.500,-003.067
03317099999,+52.567,-003.050
03318099999,+53.772,-003.029
03319099999,+53.917,-003.033
03321099999,+53.178,-002.978
03322099999,+53.550,-002.917
03323099999,+53.333,-002.850
03323399999,+53.334,-002.850
03329099999,+53.617,-002.517
03330099999,+53.133,-001.983
03334099999,+53.354,-002.275
03335099999,+53.483,-002.250
03338099999,+53.033,-002.083
03339099999,+53.967,-002.033
03340099999,+53.533,-001.883
03341099999,+53.200,-001.967
03342099999,+53.533,-001.867
03343099999,+53.650,-001.833
03344099999,+53.817,-001.867
03345099999,+53.617,-001.667
03346099999,+53.600,-001.667
03346399999,+53.866,-001.661
03346499999,+50.120,-005.520
03346599999,+50.433,-004.983
03347099999,+53.800,-001.550
03347599999,+53.394,-001.388
03348099999,+53.333,-002.150
03351099999,+53.367,-002.383
03354099999,+53.000,-001.250
03355099999,+53.834,-001.196
03360099999,+53.483,-001.000
03363199999,+53.017,-000.917
03370099999,+53.400,-000.567
03372399999,+52.962,-000.562
03373099999,+53.308,-000.551
03373599999,+53.574,-000.351
03377099999,+53.166,-000.524
03379099999,+53.030,-000.483
03382099999,+53.867,-000.433
03383099999,+53.883,-000.433
03384099999,+53.867,-000.433
03385099999,+53.467,+000.067
03385199999,+53.475,+000.152
03386099999,+53.500,+000.067
03387099999,+53.667,+000.117
03388099999,+53.450,-000.200
03390099999,+53.333,+000.567
03391099999,+53.093,-000.166
03392099999,+53.083,+000.267
03393099999,+53.383,+000.217
03394099999,+53.100,+000.317
03396099999,+53.617,+000.150
03396199999,+53.567,+000.117
03398099999,+53.617,+000.367
03399099999,+53.567,+000.833
03400099999,+52.750,-004.800
03401099999,+52.950,-004.567
03402099999,+52.817,-004.633
03403099999,+53.000,-004.083
03404099999,+52.550,-004.067
03405099999,+52.783,-004.733
03405399999,+52.812,-004.124
03405499999,+53.475,-001.004
03405599999,+52.650,-001.783
03406099999,+52.933,-003.933
03407099999,+52.800,-004.117
03408099999,+52.950,-003.417
03409099999,+52.900,-003.583
03410099999,+52.750,-003.467
03411099999,+52.567,-003.717
03414099999,+52.798,-002.668
03414599999,+52.640,-002.306
03415099999,+52.800,-002.683
03418099999,+52.867,-002.533
03418599999,+52.831,-001.328
03453099999,+52.736,-000.649
03454099999,+52.733,-000.667
03461099999,+52.617,-000.483
03462099999,+52.613,-000.476
03469099999,+52.867,+000.150
03470099999,+52.883,+000.183
03470199999,+52.850,+000.167
03482099999,+52.648,+000.551
03485099999,+52.783,+000.733
03487099999,+52.850,+000.767
03487399999,+52.850,+000.767
03487599999,+51.620,-000.770
03488099999,+52.950,+001.133
03492099999,+52.676,+001.283
03492599999,+52.683,+001.283
03493099999,+52.917,+001.317
03494099999,+52.933,+001.317
03495099999,+52.755,+001.358
03496099999,+52.683,+001.683
03497099999,+52.583,+001.717
03498099999,+52.800,+001.833
03499099999,+52.717,+002.300
03501099999,+52.417,-004.000
03502099999,+52.133,-004.567
03503099999,+52.350,-003.950
03503199999,+52.083,-004.017
03504099999,+52.383,-003.533
03505099999,+52.333,-003.483
03505199999,+52.383,-003.500
03507099999,+52.067,-003.617
03507799999,+52.683,+001.283
03511099999,+52.433,-003.117
03512199999,+52.183,-002.983
03520099999,+52.250,-002.883
03521099999,+52.033,-002.850
03522099999,+52.083,-002.800
03525099999,+52.083,-002.300
03526099999,+52.200,-002.217
03527099999,+52.117,-002.300
03528099999,+52.133,-002.033
03529099999,+52.150,-002.033
03531099999,+52.483,-001.933
03534099999,+52.454,-001.748
03535099999,+52.483,-001.683
03536099999,+52.633,-000.567
03541099999,+52.367,-001.483
03541399999,+52.370,-001.480
03542099999,+52.567,+001.167
03543099999,+52.050,+000.550
03544099999,+52.367,-001.333
03545099999,+52.250,+000.950
03546099999,+52.450,+001.150
03547199999,+52.450,-001.250
03548099999,+52.467,+000.950
03549099999,+52.500,+001.067
03550099999,+52.567,+000.717
03551099999,+52.317,+001.233
03552099999,+52.100,+000.133
03553099999,+52.500,-000.583
03554099999,+52.567,-000.483
03557099999,+52.067,-000.617
03557199999,+52.067,-000.617
03557399999,+52.072,-000.617
03558099999,+52.217,-000.483
03559099999,+52.100,-000.417
03560099999,+52.217,-000.483
03561099999,+52.250,+000.767
03562099999,+52.367,-000.217
03562199999,+52.367,-000.217
03562399999,+52.367,-000.217
03563099999,+52.383,+001.217
03566099999,+52.357,-000.108
03566199999,+55.682,-006.257
03567199999,+52.100,-000.050
03571099999,+52.200,+000.183
03571599999,+52.205,+000.175
03577035046,+52.367,+000.483
03577099999,+52.362,+000.486
03577199999,+52.367,+000.483
03577399999,+52.367,+000.483
03581099999,+52.483,+000.517
03583035034,+52.417,+000.567
03583099999,+52.409,+000.561
03583199999,+52.400,+000.567
03583399999,+52.400,+000.567
03586099999,+52.333,+000.767
03588199999,+52.317,+000.917
03590099999,+52.127,+000.956
03590599999,+52.967,-000.983
03593099999,+52.433,+001.617
03595199999,+52.083,+001.400
03595399999,+52.083,+001.400
03596199999,+52.133,+001.433
03596335048,+52.133,+001.433
03596399999,+52.133,+001.433
03598099999,+52.150,+001.600
03599099999,+52.017,-000.267
03601099999,+51.683,-005.167
03603099999,+51.883,-005.117
03604099999,+51.700,-005.050
03605099999,+51.717,-004.367
03606099999,+51.700,-004.667
03607099999,+51.750,-004.517
03608099999,+51.750,-004.517
03609099999,+51.567,-003.983
03609599999,+51.605,-004.068
03610099999,+51.917,-003.317
03611099999,+51.817,-003.867
03612099999,+51.950,-003.700
